states,Year,Annual Rainfall mm,Season Length Days,Latitude,Longitude,crops,Price/Kg (Naira),Month,inflation_rate(all_item annual),inflation_rate(all_item monthly avg.),inflation_rate(food_item monthly avg.),inflation_rate(food_item monthly avg.)
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Broken Rice (Ofada),480.12,5,11.4,11.3,13.37,13.37
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Maize grain white sold loose,102.1492308,5,11.4,11.3,13.37,13.37
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Onion bulb,215.7757143,5,11.4,11.3,13.37,13.37
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Plantain(ripe),201.8844444,5,11.4,11.3,13.37,13.37
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Maize grain yellow sold loose,102.5581818,5,11.4,11.3,13.37,13.37
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Rice Medium Grained,280.42,5,11.4,11.3,13.37,13.37
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Tomato,134.56,8,11.02,11.27,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Rice Medium Grained,268.07,8,11.02,11.27,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,"Gari yellow,sold loose",117.99,8,11.02,11.27,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,"Gari white,sold loose",118.13,8,11.02,11.27,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Maize grain yellow sold loose,88.0934372505289,7,11.08,11.29,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Plantain(ripe),197.985347985348,7,11.08,11.29,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Onion bulb,207.222222222222,7,11.08,11.29,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Maize grain white sold loose,87.1801822465959,7,11.08,11.29,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Broken Rice (Ofada),430.23,7,11.08,11.29,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Yam tuber,101.806742094831,7,11.08,11.29,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Plantain(unripe),185.416666666667,7,11.08,11.29,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,"Beans brown,sold loose",261.473624984611,7,11.08,11.29,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Beans:white black eye. sold loose,224.076379224086,7,11.08,11.29,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,"Gari white,sold loose",134.615384615385,7,11.08,11.29,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,"Gari yellow,sold loose",134.632034632035,7,11.08,11.29,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Rice Medium Grained,285.714285714286,7,11.08,11.29,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Tomato,102.710622710623,7,11.08,11.29,13.46,13.46
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Tomato,157.0507692,5,11.4,11.3,13.37,13.37
Kwara,2019,1177.8,214.55,8.836789099397848,4.668848699999999,Tomato,202.221440300258,2,11.31,11.56,13.62,13.62
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari yellow,sold loose",185.872235872236,6,12.56,11.9,14.46,14.46
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain yellow sold loose,101.803774315298,2,12.2,11.54,13.98,13.98
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(ripe),197.851641069726,2,12.2,11.54,13.98,13.98
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Onion bulb,207.489593384734,2,12.2,11.54,13.98,13.98
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain white sold loose,101.169287767389,2,12.2,11.54,13.98,13.98
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Broken Rice (Ofada),433.702213279678,2,12.2,11.54,13.98,13.98
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(unripe),180.177164946317,2,12.2,11.54,13.98,13.98
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Beans:white black eye. sold loose,194.412529910906,2,12.2,11.54,13.98,13.98
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Yam tuber,130.911616161616,2,12.2,11.54,13.98,13.98
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain yellow sold loose,111.146896424352,4,12.34,11.71,14.22,14.22
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Onion bulb,232.759181607866,4,12.34,11.71,14.22,14.22
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain white sold loose,108.638385825379,4,12.34,11.71,14.22,14.22
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Tomato,241.663483575248,6,12.56,11.9,14.46,14.46
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari white,sold loose",170.82546322175,6,12.56,11.9,14.46,14.46
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Beans brown,sold loose",255.771729220191,6,12.56,11.9,14.46,14.46
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Beans:white black eye. sold loose,221.548148820876,6,12.56,11.9,14.46,14.46
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Rice Medium Grained,394.23427808991,6,12.56,11.9,14.46,14.46
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Broken Rice (Ofada),400.02,4,12.34,11.71,14.22,14.22
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Yam tuber,123.544179848664,4,12.34,11.71,14.22,14.22
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(ripe),220.648795648796,4,12.34,11.71,14.22,14.22
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(unripe),198.23,4,12.34,11.71,14.22,14.22
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Beans:white black eye. sold loose,185.035177373634,4,12.34,11.71,14.22,14.22
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Beans brown,sold loose",181.583912563273,4,12.34,11.71,14.22,14.22
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari white,sold loose",150.648830764309,4,12.34,11.71,14.22,14.22
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari yellow,sold loose",148.666280442414,4,12.34,11.71,14.22,14.22
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Tomato,181.906087386521,4,12.34,11.71,14.22,14.22
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Rice Medium Grained,372.055137844612,4,12.34,11.71,14.22,14.22
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Yam tuber,171.332740315565,8,13.22,12.23,14.87,14.87
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Onion bulb,308.070818070818,10,14.23,12.66,15.42,15.42
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain yellow sold loose,176.37806077907,10,14.23,12.66,15.42,15.42
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain yellow sold loose,117.212786010129,5,12.4,11.79,14.33,14.33
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Onion bulb,209.592292902542,5,12.4,11.79,14.33,14.33
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain white sold loose,115.68507067645,5,12.4,11.79,14.33,14.33
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(ripe),200.623593274196,5,12.4,11.79,14.33,14.33
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Broken Rice (Ofada),399.02,5,12.4,11.79,14.33,14.33
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Yam tuber,147.171703374438,5,12.4,11.79,14.33,14.33
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain white sold loose,157.872717802788,10,14.23,12.66,15.42,15.42
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(unripe),202.532340571556,5,12.4,11.79,14.33,14.33
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Broken Rice (Ofada),372.05,10,14.23,12.66,15.42,15.42
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(ripe),165.158820371949,10,14.23,12.66,15.42,15.42
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari white,sold loose",180.733540032665,10,14.23,12.66,15.42,15.42
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Beans brown,sold loose",275.696741009241,10,14.23,12.66,15.42,15.42
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Beans:white black eye. sold loose,246.993631416708,10,14.23,12.66,15.42,15.42
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(unripe),188.819300999752,10,14.23,12.66,15.42,15.42
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Yam tuber,160.891069714599,10,14.23,12.66,15.42,15.42
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Onion bulb,264.103341103341,12,15.75,13.25,16.17,16.17
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain white sold loose,156.607281607282,12,15.75,13.25,16.17,16.17
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Broken Rice (Ofada),372.59,12,15.75,13.25,16.17,16.17
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Beans brown,sold loose",192.463233953049,5,12.4,11.79,14.33,14.33
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari white,sold loose",159.476633028578,5,12.4,11.79,14.33,14.33
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari yellow,sold loose",157.302639176864,5,12.4,11.79,14.33,14.33
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Rice Medium Grained,330.370798791851,5,12.4,11.79,14.33,14.33
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Tomato,204.3370309778,5,12.4,11.79,14.33,14.33
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Yam tuber,162.380952380952,12,15.75,13.25,16.17,16.17
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(ripe),165.409035409035,12,15.75,13.25,16.17,16.17
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(unripe),181.002893173436,12,15.75,13.25,16.17,16.17
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Beans:white black eye. sold loose,266.547997457088,12,15.75,13.25,16.17,16.17
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Beans brown,sold loose",351.883629191322,12,15.75,13.25,16.17,16.17
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari white,sold loose",181.738215488215,12,15.75,13.25,16.17,16.17
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Tomato,174.328133552271,12,15.75,13.25,16.17,16.17
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari yellow,sold loose",186.767676767677,12,15.75,13.25,16.17,16.17
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Beans:white black eye. sold loose,196.85006006881,5,12.4,11.79,14.33,14.33
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Rice Medium Grained,377.738095238095,12,15.75,13.25,16.17,16.17
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(unripe),193.364413364413,8,13.22,12.23,14.87,14.87
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(ripe),169.191919191919,8,13.22,12.23,14.87,14.87
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Broken Rice (Ofada),370.12,8,13.22,12.23,14.87,14.87
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain white sold loose,169.434380693122,8,13.22,12.23,14.87,14.87
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Onion bulb,233.997493734336,8,13.22,12.23,14.87,14.87
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Tomato,200.124716553288,9,13.71,12.44,15.13,15.13
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari yellow,sold loose",201.972920696325,9,13.71,12.44,15.13,15.13
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain yellow sold loose,177.365979497127,9,13.71,12.44,15.13,15.13
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Rice Medium Grained,381.106170094497,9,13.71,12.44,15.13,15.13
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Yam tuber,201.764982315606,6,12.56,11.9,14.46,14.46
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Broken Rice (Ofada),361.842105263158,6,12.56,11.9,14.46,14.46
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain white sold loose,147.93522586342,6,12.56,11.9,14.46,14.46
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Onion bulb,227.490126832232,6,12.56,11.9,14.46,14.46
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain yellow sold loose,152.409247512785,6,12.56,11.9,14.46,14.46
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Beans brown,sold loose",210.34024490375,2,12.2,11.54,13.98,13.98
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Beans:white black eye. sold loose,237.623403795279,8,13.22,12.23,14.87,14.87
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Beans brown,sold loose",269.15554978055,8,13.22,12.23,14.87,14.87
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari white,sold loose",179.370035342811,8,13.22,12.23,14.87,14.87
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari yellow,sold loose",197.095444238301,8,13.22,12.23,14.87,14.87
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Onion bulb,220.752895752896,9,13.71,12.44,15.13,15.13
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain white sold loose,165.663006203515,9,13.71,12.44,15.13,15.13
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Broken Rice (Ofada),371.09,9,13.71,12.44,15.13,15.13
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(unripe),239.68253968254,6,12.56,11.9,14.46,14.46
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(ripe),188.588702963703,6,12.56,11.9,14.46,14.46
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari white,sold loose",119.859438474112,2,12.2,11.54,13.98,13.98
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Yam tuber,163.11570782159,9,13.71,12.44,15.13,15.13
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(unripe),191.515151515152,9,13.71,12.44,15.13,15.13
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Beans:white black eye. sold loose,246.522375342594,9,13.71,12.44,15.13,15.13
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Beans brown,sold loose",270.016103202827,9,13.71,12.44,15.13,15.13
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari white,sold loose",186.917613501807,9,13.71,12.44,15.13,15.13
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain yellow sold loose,176.669484361792,12,15.75,13.25,16.17,16.17
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Rice Medium Grained,357.640857869866,8,13.22,12.23,14.87,14.87
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Tomato,236.962271903156,8,13.22,12.23,14.87,14.87
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(ripe),166.316841053683,9,13.71,12.44,15.13,15.13
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari yellow,sold loose",120.101928374656,2,12.2,11.54,13.98,13.98
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Tomato,196.614410021037,2,12.2,11.54,13.98,13.98
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Rice Medium Grained,383.02435478008,10,14.23,12.66,15.42,15.42
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari yellow,sold loose",195.935124440279,10,14.23,12.66,15.42,15.42
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Tomato,189.301659165836,10,14.23,12.66,15.42,15.42
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain yellow sold loose,174.160970329003,8,13.22,12.23,14.87,14.87
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Rice Medium Grained,268.842207196384,2,12.2,11.54,13.98,13.98
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(unripe),176.091367825797,1,12.13,11.46,13.86,13.86
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Yam tuber,127.879760669289,1,12.13,11.46,13.86,13.86
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Broken Rice (Ofada),446.478873239437,1,12.13,11.46,13.86,13.86
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain white sold loose,99.04033307312,1,12.13,11.46,13.86,13.86
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Onion bulb,189.966189285609,1,12.13,11.46,13.86,13.86
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain yellow sold loose,127.108554014291,1,12.13,11.46,13.86,13.86
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(ripe),198.231593322502,1,12.13,11.46,13.86,13.86
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Beans:white black eye. sold loose,198.874643874644,1,12.13,11.46,13.86,13.86
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Beans brown,sold loose",200.455914455914,1,12.13,11.46,13.86,13.86
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari white,sold loose",118.062687205819,1,12.13,11.46,13.86,13.86
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Tomato,182.540030784274,1,12.13,11.46,13.86,13.86
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Rice Medium Grained,275.31328320802,1,12.13,11.46,13.86,13.86
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari yellow,sold loose",118.516243516244,1,12.13,11.46,13.86,13.86
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Tomato,249.877809953826,7,12.82,12.05,14.63,14.63
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Rice Medium Grained,351.468877837491,7,12.82,12.05,14.63,14.63
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari yellow,sold loose",194.805194805195,7,12.82,12.05,14.63,14.63
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari white,sold loose",173.831634942732,7,12.82,12.05,14.63,14.63
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Beans brown,sold loose",263.56917909614,7,12.82,12.05,14.63,14.63
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Beans:white black eye. sold loose,228.892167792424,7,12.82,12.05,14.63,14.63
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(unripe),206.190476190476,7,12.82,12.05,14.63,14.63
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Yam tuber,191.959273870088,7,12.82,12.05,14.63,14.63
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Broken Rice (Ofada),366.15,7,12.82,12.05,14.63,14.63
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain white sold loose,154.502438012242,7,12.82,12.05,14.63,14.63
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Onion bulb,230.766941391941,7,12.82,12.05,14.63,14.63
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain yellow sold loose,164.511129895745,7,12.82,12.05,14.63,14.63
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(ripe),171.130952380952,7,12.82,12.05,14.63,14.63
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain white sold loose,161.467490842491,11,14.89,12.92,15.75,15.75
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Onion bulb,293.703703703704,11,14.89,12.92,15.75,15.75
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain yellow sold loose,180.715694561848,11,14.89,12.92,15.75,15.75
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain yellow sold loose,106.583910698665,3,12.26,11.62,14.11,14.11
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Onion bulb,246.954592678277,3,12.26,11.62,14.11,14.11
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Maize grain white sold loose,102.78910361669,3,12.26,11.62,14.11,14.11
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(ripe),216.423382120726,3,12.26,11.62,14.11,14.11
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Broken Rice (Ofada),416.901408450704,3,12.26,11.62,14.11,14.11
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Yam tuber,148.783035453076,3,12.26,11.62,14.11,14.11
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(unripe),206.821795057089,3,12.26,11.62,14.11,14.11
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Beans:white black eye. sold loose,162.529914529915,3,12.26,11.62,14.11,14.11
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Beans brown,sold loose",169.53601953602,3,12.26,11.62,14.11,14.11
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Broken Rice (Ofada),373.591,11,14.89,12.92,15.75,15.75
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari white,sold loose",143.811723335995,3,12.26,11.62,14.11,14.11
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Rice Medium Grained,306.502831151954,3,12.26,11.62,14.11,14.11
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Tomato,226.000939849624,3,12.26,11.62,14.11,14.11
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari yellow,sold loose",140.343658498998,3,12.26,11.62,14.11,14.11
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Yam tuber,164.980114736212,11,14.89,12.92,15.75,15.75
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(unripe),182.282268097889,11,14.89,12.92,15.75,15.75
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Plantain(ripe),155.384615384615,11,14.89,12.92,15.75,15.75
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Rice Medium Grained,380.15873015873,11,14.89,12.92,15.75,15.75
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari yellow,sold loose",193.138528138528,11,14.89,12.92,15.75,15.75
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Tomato,188.723776223776,11,14.89,12.92,15.75,15.75
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Gari white,sold loose",182.632575757576,11,14.89,12.92,15.75,15.75
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,"Beans brown,sold loose",364.947325401871,11,14.89,12.92,15.75,15.75
Kwara,2020,1168.0625,200.6875,8.836789099397848,4.668848699999999,Beans:white black eye. sold loose,243.856511135923,11,14.89,12.92,15.75,15.75
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,Broken Rice (Ofada),500.0,8,11.23,13.55,16.5,16.5
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,Yam tuber,299.310878320044,8,11.23,13.55,16.5,16.5
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,Plantain(unripe),267.119547119547,8,11.23,13.55,16.5,16.5
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,Onion bulb,198.015873015873,7,11.14,13.95,17.1,17.1
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,Tomato,261.411992263056,8,11.23,13.55,16.5,16.5
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,Rice Medium Grained,300.0,8,11.23,13.55,16.5,16.5
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,Onion bulb,217.069737262045,8,11.23,13.55,16.5,16.5
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,"Gari yellow,sold loose",210.097402597403,8,11.23,13.55,16.5,16.5
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,Beans:white black eye. sold loose,345.891912320484,8,11.23,13.55,16.5,16.5
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,"Gari white,sold loose",154.563825530212,8,11.23,13.55,16.5,16.5
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,Maize grain yellow sold loose,221.331834831835,7,11.14,13.95,17.1,17.1
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,Plantain(ripe),275.953654188948,7,11.14,13.95,17.1,17.1
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,Maize grain white sold loose,118.175684016032,7,11.14,13.95,17.1,17.1
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,Yam tuber,267.676148183767,7,11.14,13.95,17.1,17.1
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,Plantain(unripe),261.979537211155,7,11.14,13.95,17.1,17.1
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,Broken Rice (Ofada),500.5,7,11.14,13.95,17.1,17.1
Kwara,2018,1287.0,225.40322580645162,8.836789099397848,4.668848699999999,"Beans brown,sold loose",402.285853482757,7,11.14,13.95,17.1,17.1
